Dataset Name: cbp
  Category: 2016/cps/basic/nov, File Size: 406290 bytes, variables length: 381
  Category: 2017/cps/basic/nov, File Size: 406290 bytes, variables length: 381
  Category: 2018/cps/basic/nov, File Size: 406320 bytes, variables length: 381
  Category: 2019/cps/basic/nov, File Size: 406320 bytes, variables length: 381
  Category: 2020/cps/basic/nov, File Size: 423127 bytes, variables length: 392
  Category: 2021/cps/basic/nov, File Size: 423692 bytes, variables length: 396
  Category: 2022/cps/basic/nov, File Size: 420863 bytes, variables length: 396
  Category: 2023/cps/basic/nov, File Size: 421203 bytes, variables length: 397
  Category: 2024/cps/basic/nov, File Size: 424216 bytes, variables length: 401
Dataset Name: cps/basic/oct
  Category: 1989/cps/basic/oct, File Size: 153742 bytes, variables length: 238
  Category: 1990/cps/basic/oct, File Size: 153742 bytes, variables length: 238
  Category: 1991/cps/basic/oct, File Size: 153742 bytes, variables length: 238
  Category: 1992/cps/basic/oct, File Size: 153976 bytes, variables length: 237
  Category: 1993/cps/basic/oct, File Size: 153976 bytes, variables length: 237
  Category: 1994/cps/basic/oct, File Size: 369770 bytes, variables length: 349
  Category: 1995/cps/basic/oct, File Size: 373912 bytes, variables length: 353
  Category: 1996/cps/basic/oct, File Size: 373919 bytes, variables length: 353
  Category: 1997/cps/basic/oct, File Size: 373420 bytes, variables length: 352
  Category: 1998/cps/basic/oct, File Size: 381700 bytes, variables length: 363
  Category: 1999/cps/basic/oct, File Size: 381201 bytes, variables length: 362
  Category: 2000/cps/basic/oct, File Size: 383093 bytes, variables length: 364
  Category: 2001/cps/basic/oct, File Size: 383093 bytes, variables length: 364
  Category: 2002/cps/basic/oct, File Size: 383125 bytes, variables length: 364
  Category: 2003/cps/basic/oct, File Size: 403792 bytes, variables length: 366
  Category: 2004/cps/basic/oct, File Size: 398437 bytes, variables length: 355
  Category: 2005/cps/basic/oct, File Size: 406922 bytes, variables length: 361
  Category: 2006/cps/basic/oct, File Size: 408115 bytes, variables length: 364
  Category: 2007/cps/basic/oct, File Size: 411717 bytes, variables length: 365
  Category: 2008/cps/basic/oct, File Size: 411717 bytes, variables length: 365
  Category: 2009/cps/basic/oct, File Size: 421927 bytes, variables length: 378
  Category: 2010/cps/basic/oct, File Size: 423267 bytes, variables length: 379
  Category: 2011/cps/basic/oct, File Size: 427197 bytes, variables length: 379
  Category: 2012/cps/basic/oct, File Size: 405298 bytes, variables length: 378
  Category: 2013/cps/basic/oct, File Size: 406171 bytes, variables length: 380
  Category: 2014/cps/basic/oct, File Size: 411493 bytes, variables length: 387
  Category: 2015/cps/basic/oct, File Size: 406260 bytes, variables length: 381
  Category: 2016/cps/basic/oct, File Size: 406290 bytes, variables length: 381
  Category: 2017/cps/basic/oct, File Size: 406290 bytes, variables length: 381
  Category: 2018/cps/basic/oct, File Size: 406320 bytes, variables length: 381
  Category: 2019/cps/basic/oct, File Size: 406320 bytes, variables length: 381
  Category: 2020/cps/basic/oct, File Size: 423127 bytes, variables length: 392
  Category: 2021/cps/basic/oct, File Size: 423692 bytes, variables length: 396
  Category: 2022/cps/basic/oct, File Size: 420863 bytes, variables length: 396
  Category: 2023/cps/basic/oct, File Size: 421203 bytes, variables length: 397
  Category: 2024/cps/basic/oct, File Size: 424216 bytes, variables length: 401
Dataset Name: cps/basic/sep
  Category: 1989/cps/basic/sep, File Size: 153742 bytes, variables length: 238
  Category: 1990/cps/basic/sep, File Size: 153742 bytes, variables length: 238
  Category: 1991/cps/basic/sep, File Size: 153742 bytes, variables length: 238
  Category: 1992/cps/basic/sep, File Size: 153976 bytes, variables length: 237
  Category: 1993/cps/basic/sep, File Size: 153976 bytes, variables length: 237
  Category: 1994/cps/basic/sep, File Size: 369770 bytes, variables length: 349
  Category: 1995/cps/basic/sep, File Size: 359992 bytes, variables length: 351
  Category: 1996/cps/basic/sep, File Size: 373919 bytes, variables length: 353
  Category: 1997/cps/basic/sep, File Size: 373420 bytes, variables length: 352
  Category: 1998/cps/basic/sep, File Size: 381700 bytes, variables length: 363
  Category: 1999/cps/basic/sep, File Size: 381201 bytes, variables length: 362
  Category: 2000/cps/basic/sep, File Size: 383093 bytes, variables length: 364
  Category: 2001/cps/basic/sep, File Size: 383093 bytes, variables length: 364
  Category: 2002/cps/basic/sep, File Size: 383125 bytes, variables length: 364
  Category: 2003/cps/basic/sep, File Size: 403714 bytes, variables length: 366
  Category: 2004/cps/basic/sep, File Size: 398437 bytes, variables length: 355
  Category: 2005/cps/basic/sep, File Size: 406922 bytes, variables length: 361
  Category: 2006/cps/basic/sep, File Size: 408115 bytes, variables length: 364
  Category: 2007/cps/basic/sep, File Size: 411717 bytes, variables length: 365
  Category: 2008/cps/basic/sep, File Size: 411717 bytes, variables length: 365
  Category: 2009/cps/basic/sep, File Size: 421927 bytes, variables length: 378
  Category: 2010/cps/basic/sep, File Size: 423267 bytes, variables length: 379
  Category: 2011/cps/basic/sep, File Size: 427197 bytes, variables length: 379
  Category: 2012/cps/basic/sep, File Size: 405298 bytes, variables length: 378
  Category: 2013/cps/basic/sep, File Size: 406171 bytes, variables length: 380
  Category: 2014/cps/basic/sep, File Size: 411493 bytes, variables length: 387
  Category: 2015/cps/basic/sep, File Size: 406260 bytes, variables length: 381
  Category: 2016/cps/basic/sep, File Size: 406290 bytes, variables length: 381
  Category: 2017/cps/basic/sep, File Size: 406290 bytes, variables length: 381
  Category: 2018/cps/basic/sep, File Size: 406320 bytes, variables length: 381
  Category: 2019/cps/basic/sep, File Size: 406320 bytes, variables length: 381
  Category: 2020/cps/basic/sep, File Size: 423127 bytes, variables length: 392
  Category: 2021/cps/basic/sep, File Size: 423692 bytes, variables length: 396
  Category: 2022/cps/basic/sep, File Size: 420863 bytes, variables length: 396
  Category: 2023/cps/basic/sep, File Size: 421203 bytes, variables length: 397
  Category: 2024/cps/basic/sep, File Size: 424216 bytes, variables length: 401
Dataset Name: pep/int_charagegroups
  Category: 1990/pep/int_charagegroups, File Size: 1879 bytes, variables length: 10
  Category: 2000/pep/int_charagegroups, File Size: 3429 bytes, variables length: 18
Dataset Name: cps/asec/mar
  Category: 1992/cps/asec/mar, File Size: 329397 bytes, variables length: 551
  Category: 1993/cps/asec/mar, File Size: 329118 bytes, variables length: 550
  Category: 1994/cps/asec/mar, File Size: 348131 bytes, variables length: 562
  Category: 1995/cps/asec/mar, File Size: 360615 bytes, variables length: 557
  Category: 1996/cps/asec/mar, File Size: 384914 bytes, variables length: 610
  Category: 1997/cps/asec/mar, File Size: 384914 bytes, variables length: 610
  Category: 1998/cps/asec/mar, File Size: 381804 bytes, variables length: 606
  Category: 1999/cps/asec/mar, File Size: 386233 bytes, variables length: 620
  Category: 2000/cps/asec/mar, File Size: 390988 bytes, variables length: 625
  Category: 2001/cps/asec/mar, File Size: 415264 bytes, variables length: 684
  Category: 2002/cps/asec/mar, File Size: 415296 bytes, variables length: 684
  Category: 2003/cps/asec/mar, File Size: 434954 bytes, variables length: 681
  Category: 2004/cps/asec/mar, File Size: 434654 bytes, variables length: 680
  Category: 2005/cps/asec/mar, File Size: 449188 bytes, variables length: 699
  Category: 2006/cps/asec/mar, File Size: 446448 bytes, variables length: 692
  Category: 2007/cps/asec/mar, File Size: 457607 bytes, variables length: 701
  Category: 2008/cps/asec/mar, File Size: 457380 bytes, variables length: 694
  Category: 2009/cps/asec/mar, File Size: 467563 bytes, variables length: 707
  Category: 2010/cps/asec/mar, File Size: 467561 bytes, variables length: 692
  Category: 2011/cps/asec/mar, File Size: 468792 bytes, variables length: 706
  Category: 2012/cps/asec/mar, File Size: 467819 bytes, variables length: 704
  Category: 2013/cps/asec/mar, File Size: 449743 bytes, variables length: 705
  Category: 2014/cps/asec/mar, File Size: 448109 bytes, variables length: 700
  Category: 2015/cps/asec/mar, File Size: 453507 bytes, variables length: 705
  Category: 2016/cps/asec/mar, File Size: 445131 bytes, variables length: 692
  Category: 2017/cps/asec/mar, File Size: 450083 bytes, variables length: 698
  Category: 2018/cps/asec/mar, File Size: 450105 bytes, variables length: 698
  Category: 2019/cps/asec/mar, File Size: 620424 bytes, variables length: 1012
  Category: 2020/cps/asec/mar, File Size: 651321 bytes, variables length: 1055
  Category: 2021/cps/asec/mar, File Size: 643569 bytes, variables length: 1044
  Category: 2022/cps/asec/mar, File Size: 645321 bytes, variables length: 1059
  Category: 2023/cps/asec/mar, File Size: 643012 bytes, variables length: 1052
  Category: 2024/cps/asec/mar, File Size: 642076 bytes, variables length: 1051
Dataset Name: cps/internet/nov
  Category: 1994/cps/internet/nov, File Size: 389584 bytes, variables length: 390
  Category: 2017/cps/internet/nov, File Size: 441037 bytes, variables length: 495
  Category: 2019/cps/internet/nov, File Size: 445033 bytes, variables length: 495
  Category: 2021/cps/internet/nov, File Size: 459165 bytes, variables length: 502
  Category: 2023/cps/internet/nov, File Size: 476125 bytes, variables length: 559
Dataset Name: cps/school/oct
  Category: 1994/cps/school/oct, File Size: 415623 bytes, variables length: 436
  Category: 1995/cps/school/oct, File Size: 427488 bytes, variables length: 447
  Category: 1996/cps/school/oct, File Size: 422150 bytes, variables length: 438
  Category: 1997/cps/school/oct, File Size: 393628 bytes, variables length: 399
  Category: 1998/cps/school/oct, File Size: 399134 bytes, variables length: 404
  Category: 1999/cps/school/oct, File Size: 433531 bytes, variables length: 496
  Category: 2000/cps/school/oct, File Size: 400013 bytes, variables length: 404
  Category: 2001/cps/school/oct, File Size: 408020 bytes, variables length: 425
  Category: 2002/cps/school/oct, File Size: 401789 bytes, variables length: 406
  Category: 2003/cps/school/oct, File Size: 421217 bytes, variables length: 407
  Category: 2004/cps/school/oct, File Size: 457303 bytes, variables length: 516
  Category: 2005/cps/school/oct, File Size: 425697 bytes, variables length: 405
  Category: 2006/cps/school/oct, File Size: 425540 bytes, variables length: 405
  Category: 2007/cps/school/oct, File Size: 429142 bytes, variables length: 406
  Category: 2008/cps/school/oct, File Size: 429142 bytes, variables length: 406
  Category: 2009/cps/school/oct, File Size: 439352 bytes, variables length: 419
  Category: 2010/cps/school/oct, File Size: 440692 bytes, variables length: 420
  Category: 2011/cps/school/oct, File Size: 444622 bytes, variables length: 420
  Category: 2012/cps/school/oct, File Size: 422723 bytes, variables length: 419
  Category: 2013/cps/school/oct, File Size: 423596 bytes, variables length: 421
  Category: 2014/cps/school/oct, File Size: 428918 bytes, variables length: 428
  Category: 2015/cps/school/oct, File Size: 423685 bytes, variables length: 422
  Category: 2016/cps/school/oct, File Size: 423715 bytes, variables length: 422
  Category: 2017/cps/school/oct, File Size: 423715 bytes, variables length: 422
  Category: 2018/cps/school/oct, File Size: 423745 bytes, variables length: 422
  Category: 2019/cps/school/oct, File Size: 422688 bytes, variables length: 422
  Category: 2020/cps/school/oct, File Size: 439495 bytes, variables length: 433
  Category: 2021/cps/school/oct, File Size: 440060 bytes, variables length: 437
  Category: 2022/cps/school/oct, File Size: 437231 bytes, variables length: 437
  Category: 2023/cps/school/oct, File Size: 437571 bytes, variables length: 438
Dataset Name: cps/voting/nov
  Category: 1994/cps/voting/nov, File Size: 372503 bytes, variables length: 355
  Category: 1996/cps/voting/nov, File Size: 378669 bytes, variables length: 362
  Category: 1998/cps/voting/nov, File Size: 386607 bytes, variables length: 372
  Category: 2000/cps/voting/nov, File Size: 388000 bytes, variables length: 373
  Category: 2002/cps/voting/nov, File Size: 388204 bytes, variables length: 374
  Category: 2004/cps/voting/nov, File Size: 403991 bytes, variables length: 364
  Category: 2006/cps/voting/nov, File Size: 412520 bytes, variables length: 370
  Category: 2008/cps/voting/nov, File Size: 417283 bytes, variables length: 374
  Category: 2010/cps/voting/nov, File Size: 428903 bytes, variables length: 388
  Category: 2012/cps/voting/nov, File Size: 410934 bytes, variables length: 387
  Category: 2014/cps/voting/nov, File Size: 417067 bytes, variables length: 396
  Category: 2016/cps/voting/nov, File Size: 411864 bytes, variables length: 390
  Category: 2018/cps/voting/nov, File Size: 411894 bytes, variables length: 390
  Category: 2020/cps/voting/nov, File Size: 428762 bytes, variables length: 401
  Category: 2022/cps/voting/nov, File Size: 426623 bytes, variables length: 406
Dataset Name: zbp
  Category: 1994/zbp, File Size: 3343 bytes, variables length: 17
  Category: 1995/zbp, File Size: 3345 bytes, variables length: 17
  Category: 1996/zbp, File Size: 3345 bytes, variables length: 17
  Category: 1997/zbp, File Size: 3345 bytes, variables length: 17
  Category: 1998/zbp, File Size: 3354 bytes, variables length: 17
  Category: 1999/zbp, File Size: 3354 bytes, variables length: 17
  Category: 2000/zbp, File Size: 3354 bytes, variables length: 17
  Category: 2001/zbp, File Size: 3354 bytes, variables length: 17
  Category: 2002/zbp, File Size: 3354 bytes, variables length: 17
  Category: 2003/zbp, File Size: 3354 bytes, variables length: 17
  Category: 2004/zbp, File Size: 3354 bytes, variables length: 17
  Category: 2005/zbp, File Size: 3354 bytes, variables length: 17
  Category: 2006/zbp, File Size: 3354 bytes, variables length: 17
  Category: 2007/zbp, File Size: 3991 bytes, variables length: 20
  Category: 2008/zbp, File Size: 3991 bytes, variables length: 20
  Category: 2009/zbp, File Size: 3991 bytes, variables length: 20
  Category: 2010/zbp, File Size: 3991 bytes, variables length: 20
  Category: 2011/zbp, File Size: 3991 bytes, variables length: 20
  Category: 2012/zbp, File Size: 378318 bytes, variables length: 16
  Category: 2013/zbp, File Size: 378318 bytes, variables length: 16
  Category: 2014/zbp, File Size: 378318 bytes, variables length: 16
  Category: 2015/zbp, File Size: 378318 bytes, variables length: 16
  Category: 2016/zbp, File Size: 378318 bytes, variables length: 16
  Category: 2017/zbp, File Size: 393777 bytes, variables length: 22
  Category: 2018/zbp, File Size: 393609 bytes, variables length: 21
Dataset Name: cps/contworker/feb
  Category: 1995/cps/contworker/feb, File Size: 482440 bytes, variables length: 541
  Category: 1997/cps/contworker/feb, File Size: 492095 bytes, variables length: 552
  Category: 1999/cps/contworker/feb, File Size: 499876 bytes, variables length: 562
  Category: 2001/cps/contworker/feb, File Size: 501951 bytes, variables length: 565
  Category: 2005/cps/contworker/feb, File Size: 597466 bytes, variables length: 557
Dataset Name: cps/foodsec/apr
  Category: 1995/cps/foodsec/apr, File Size: 411358 bytes, variables length: 439
  Category: 1997/cps/foodsec/apr, File Size: 424447 bytes, variables length: 460
  Category: 1999/cps/foodsec/apr, File Size: 434533 bytes, variables length: 475
  Category: 2001/cps/foodsec/apr, File Size: 437194 bytes, variables length: 476
Dataset Name: cps/vets/aug
  Category: 1995/cps/vets/aug, File Size: 383633 bytes, variables length: 372
  Category: 2001/cps/vets/aug, File Size: 417174 bytes, variables length: 453
  Category: 2003/cps/vets/aug, File Size: 437573 bytes, variables length: 455
  Category: 2005/cps/vets/aug, File Size: 441302 bytes, variables length: 451
  Category: 2007/cps/vets/aug, File Size: 448370 bytes, variables length: 461
  Category: 2009/cps/vets/aug, File Size: 458580 bytes, variables length: 474
  Category: 2011/cps/vets/aug, File Size: 465131 bytes, variables length: 479
  Category: 2012/cps/vets/aug, File Size: 443232 bytes, variables length: 478
  Category: 2013/cps/vets/aug, File Size: 444105 bytes, variables length: 480
  Category: 2014/cps/vets/aug, File Size: 449427 bytes, variables length: 487
  Category: 2015/cps/vets/aug, File Size: 444365 bytes, variables length: 482
  Category: 2016/cps/vets/aug, File Size: 444395 bytes, variables length: 482
  Category: 2017/cps/vets/aug, File Size: 444395 bytes, variables length: 482
  Category: 2018/cps/vets/aug, File Size: 444425 bytes, variables length: 482
  Category: 2019/cps/vets/aug, File Size: 443794 bytes, variables length: 482
  Category: 2020/cps/vets/aug, File Size: 460601 bytes, variables length: 493
  Category: 2021/cps/vets/aug, File Size: 457562 bytes, variables length: 476
  Category: 2022/cps/vets/aug, File Size: 453984 bytes, variables length: 473
  Category: 2023/cps/vets/aug, File Size: 454204 bytes, variables length: 474
Dataset Name: cps/dwjt/feb
  Category: 1996/cps/dwjt/feb, File Size: 507410 bytes, variables length: 438
  Category: 1998/cps/dwjt/feb, File Size: 460719 bytes, variables length: 435
  Category: 2000/cps/dwjt/feb, File Size: 515031 bytes, variables length: 447
Dataset Name: cps/internet/oct
  Category: 1997/cps/internet/oct, File Size: 411752 bytes, variables length: 464
  Category: 2003/cps/internet/oct, File Size: 454034 bytes, variables length: 504
  Category: 2007/cps/internet/oct, File Size: 414359 bytes, variables length: 373
  Category: 2009/cps/internet/oct, File Size: 425399 bytes, variables length: 388
  Category: 2010/cps/internet/oct, File Size: 436628 bytes, variables length: 420
  Category: 2012/cps/internet/oct, File Size: 431222 bytes, variables length: 452
Dataset Name: cps/vets/sep
  Category: 1997/cps/vets/sep, File Size: 386165 bytes, variables length: 374
  Category: 1999/cps/vets/sep, File Size: 390356 bytes, variables length: 383
Dataset Name: cps/worksched/may
  Category: 1997/cps/worksched/may, File Size: 396966 bytes, variables length: 397
  Category: 2001/cps/worksched/may, File Size: 401957 bytes, variables length: 405
  Category: 2004/cps/worksched/may, File Size: 420508 bytes, variables length: 405
Dataset Name: ewks
  Category: 1997/ewks, File Size: 4537 bytes, variables length: 25
  Category: 2002/ewks, File Size: 4515 bytes, variables length: 25
  Category: 2007/ewks, File Size: 6836 bytes, variables length: 37
  Category: 2012/ewks, File Size: 8589 bytes, variables length: 44
Dataset Name: nonemp
  Category: 1997/nonemp, File Size: 2431 bytes, variables length: 13
  Category: 1998/nonemp, File Size: 2431 bytes, variables length: 13
  Category: 1999/nonemp, File Size: 2431 bytes, variables length: 13
  Category: 2000/nonemp, File Size: 2431 bytes, variables length: 13
  Category: 2001/nonemp, File Size: 2431 bytes, variables length: 13
  Category: 2002/nonemp, File Size: 2391 bytes, variables length: 13
  Category: 2003/nonemp, File Size: 2431 bytes, variables length: 13
  Category: 2004/nonemp, File Size: 2431 bytes, variables length: 13
  Category: 2005/nonemp, File Size: 2431 bytes, variables length: 13
  Category: 2006/nonemp, File Size: 2431 bytes, variables length: 13
  Category: 2007/nonemp, File Size: 2431 bytes, variables length: 13
  Category: 2008/nonemp, File Size: 3882 bytes, variables length: 20
  Category: 2009/nonemp, File Size: 4038 bytes, variables length: 21
  Category: 2010/nonemp, File Size: 4038 bytes, variables length: 21
  Category: 2011/nonemp, File Size: 4038 bytes, variables length: 21
  Category: 2012/nonemp, File Size: 375743 bytes, variables length: 26
  Category: 2013/nonemp, File Size: 375743 bytes, variables length: 26
  Category: 2014/nonemp, File Size: 375743 bytes, variables length: 26
  Category: 2015/nonemp, File Size: 375743 bytes, variables length: 26
  Category: 2016/nonemp, File Size: 375743 bytes, variables length: 26
  Category: 2017/nonemp, File Size: 375854 bytes, variables length: 26
  Category: 2018/nonemp, File Size: 378886 bytes, variables length: 22
  Category: 2019/nonemp, File Size: 375228 bytes, variables length: 22
  Category: 2020/nonemp, File Size: 384034 bytes, variables length: 22
  Category: 2021/nonemp, File Size: 384429 bytes, variables length: 22
  Category: 2022/nonemp, File Size: 433042 bytes, variables length: 22
Dataset Name: cps/fertility/jun
  Category: 1998/cps/fertility/jun, File Size: 402997 bytes, variables length: 416
  Category: 2000/cps/fertility/jun, File Size: 387537 bytes, variables length: 371
  Category: 2002/cps/fertility/jun, File Size: 387299 bytes, variables length: 371
  Category: 2004/cps/fertility/jun, File Size: 402611 bytes, variables length: 362
  Category: 2006/cps/fertility/jun, File Size: 412305 bytes, variables length: 371
  Category: 2008/cps/fertility/jun, File Size: 415853 bytes, variables length: 372
  Category: 2010/cps/fertility/jun, File Size: 427441 bytes, variables length: 386
  Category: 2012/cps/fertility/jun, File Size: 410789 bytes, variables length: 389
  Category: 2014/cps/fertility/jun, File Size: 416258 bytes, variables length: 397
  Category: 2016/cps/fertility/jun, File Size: 411093 bytes, variables length: 391
  Category: 2018/cps/fertility/jun, File Size: 410617 bytes, variables length: 391
  Category: 2020/cps/fertility/jun, File Size: 426722 bytes, variables length: 402
  Category: 2022/cps/fertility/jun, File Size: 424458 bytes, variables length: 406
Dataset Name: dec/aian
  Category: 2000/dec/aian, File Size: 2535380 bytes, variables length: 7898
  Category: 2010/dec/aian, File Size: 636001 bytes, variables length: 1557
Dataset Name: dec/as
  Category: 2000/dec/as, File Size: 1758034 bytes, variables length: 6359
  Category: 2010/dec/as, File Size: 1544022 bytes, variables length: 5842
Dataset Name: dec/gu
  Category: 2000/dec/gu, File Size: 1782363 bytes, variables length: 6440
  Category: 2010/dec/gu, File Size: 1660714 bytes, variables length: 6298
Dataset Name: dec/mp
  Category: 2000/dec/mp, File Size: 1781342 bytes, variables length: 6411
  Category: 2010/dec/mp, File Size: 1610114 bytes, variables length: 6085
Dataset Name: dec/pl
  Category: 2000/dec/pl, File Size: 98038 bytes, variables length: 312
  Category: 2010/dec/pl, File Size: 111007 bytes, variables length: 319
  Category: 2020/dec/pl, File Size: 111108 bytes, variables length: 338
Dataset Name: dec/sf1
  Category: 2000/dec/sf1, File Size: 2096937 bytes, variables length: 8144
  Category: 2010/dec/sf1, File Size: 2355107 bytes, variables length: 9000
Dataset Name: dec/sf2
  Category: 2000/dec/sf2, File Size: 418746 bytes, variables length: 793
  Category: 2010/dec/sf2, File Size: 654272 bytes, variables length: 1557
Dataset Name: dec/vi
  Category: 2000/dec/vi, File Size: 2590733 bytes, variables length: 9071
  Category: 2010/dec/vi, File Size: 2466933 bytes, variables length: 9365
Dataset Name: cps/foodsec/dec
  Category: 2001/cps/foodsec/dec, File Size: 437215 bytes, variables length: 476
  Category: 2002/cps/foodsec/dec, File Size: 435961 bytes, variables length: 476
  Category: 2003/cps/foodsec/dec, File Size: 456241 bytes, variables length: 478
  Category: 2004/cps/foodsec/dec, File Size: 450889 bytes, variables length: 467
  Category: 2005/cps/foodsec/dec, File Size: 464274 bytes, variables length: 482
  Category: 2006/cps/foodsec/dec, File Size: 462526 bytes, variables length: 479
  Category: 2007/cps/foodsec/dec, File Size: 467955 bytes, variables length: 488
  Category: 2008/cps/foodsec/dec, File Size: 470914 bytes, variables length: 490
  Category: 2009/cps/foodsec/dec, File Size: 481073 bytes, variables length: 503
  Category: 2010/cps/foodsec/dec, File Size: 478608 bytes, variables length: 496
  Category: 2011/cps/foodsec/dec, File Size: 478276 bytes, variables length: 496
  Category: 2012/cps/foodsec/dec, File Size: 456301 bytes, variables length: 495
  Category: 2013/cps/foodsec/dec, File Size: 456684 bytes, variables length: 497
  Category: 2014/cps/foodsec/dec, File Size: 462006 bytes, variables length: 504
  Category: 2015/cps/foodsec/dec, File Size: 456773 bytes, variables length: 498
  Category: 2016/cps/foodsec/dec, File Size: 456803 bytes, variables length: 498
  Category: 2017/cps/foodsec/dec, File Size: 456803 bytes, variables length: 498
  Category: 2018/cps/foodsec/dec, File Size: 456833 bytes, variables length: 498
  Category: 2019/cps/foodsec/dec, File Size: 459277 bytes, variables length: 497
  Category: 2020/cps/foodsec/dec, File Size: 476084 bytes, variables length: 508
  Category: 2021/cps/foodsec/dec, File Size: 477386 bytes, variables length: 512
  Category: 2022/cps/foodsec/dec, File Size: 471818 bytes, variables length: 512
  Category: 2023/cps/foodsec/dec, File Size: 475021 bytes, variables length: 513
Dataset Name: cps/dwjt/jan
  Category: 2002/cps/dwjt/jan, File Size: 515333 bytes, variables length: 447
  Category: 2004/cps/dwjt/jan, File Size: 553988 bytes, variables length: 447
  Category: 2006/cps/dwjt/jan, File Size: 565848 bytes, variables length: 464
  Category: 2008/cps/dwjt/jan, File Size: 561881 bytes, variables length: 446
  Category: 2010/cps/dwjt/jan, File Size: 573431 bytes, variables length: 460
  Category: 2012/cps/dwjt/jan, File Size: 507586 bytes, variables length: 460
  Category: 2014/cps/dwjt/jan, File Size: 493378 bytes, variables length: 469
  Category: 2016/cps/dwjt/jan, File Size: 486620 bytes, variables length: 462
  Category: 2018/cps/dwjt/jan, File Size: 447838 bytes, variables length: 462
  Category: 2020/cps/dwjt/jan, File Size: 467358 bytes, variables length: 473
  Category: 2022/cps/dwjt/jan, File Size: 468085 bytes, variables length: 477
  Category: 2024/cps/dwjt/jan, File Size: 465068 bytes, variables length: 478
Dataset Name: cps/volunteer/sep
  Category: 2002/cps/volunteer/sep, File Size: 421994 bytes, variables length: 437
  Category: 2003/cps/volunteer/sep, File Size: 441238 bytes, variables length: 431
  Category: 2004/cps/volunteer/sep, File Size: 436880 bytes, variables length: 422
  Category: 2005/cps/volunteer/sep, File Size: 446107 bytes, variables length: 429
  Category: 2006/cps/volunteer/sep, File Size: 448687 bytes, variables length: 435
  Category: 2007/cps/volunteer/sep, File Size: 455071 bytes, variables length: 442
  Category: 2008/cps/volunteer/sep, File Size: 454535 bytes, variables length: 441
  Category: 2009/cps/volunteer/sep, File Size: 464745 bytes, variables length: 454
  Category: 2010/cps/volunteer/sep, File Size: 466085 bytes, variables length: 455
  Category: 2011/cps/volunteer/sep, File Size: 470380 bytes, variables length: 455
  Category: 2012/cps/volunteer/sep, File Size: 448481 bytes, variables length: 454
  Category: 2013/cps/volunteer/sep, File Size: 449354 bytes, variables length: 456
  Category: 2014/cps/volunteer/sep, File Size: 454676 bytes, variables length: 463
  Category: 2015/cps/volunteer/sep, File Size: 449443 bytes, variables length: 457
  Category: 2019/cps/volunteer/sep, File Size: 417843 bytes, variables length: 406
  Category: 2021/cps/volunteer/sep, File Size: 435621 bytes, variables length: 422
  Category: 2023/cps/volunteer/sep, File Size: 433785 bytes, variables length: 424
Dataset Name: acs/acs1/pums
  Category: 2004/acs/acs1/pums, File Size: 233044 bytes, variables length: 249
  Category: 2005/acs/acs1/pums, File Size: 283514 bytes, variables length: 428
  Category: 2006/acs/acs1/pums, File Size: 326565 bytes, variables length: 425
  Category: 2007/acs/acs1/pums, File Size: 326860 bytes, variables length: 425
  Category: 2008/acs/acs1/pums, File Size: 349531 bytes, variables length: 471
  Category: 2009/acs/acs1/pums, File Size: 369565 bytes, variables length: 478
  Category: 2010/acs/acs1/pums, File Size: 372602 bytes, variables length: 479
  Category: 2011/acs/acs1/pums, File Size: 375388 bytes, variables length: 488
  Category: 2012/acs/acs1/pums, File Size: 378778 bytes, variables length: 490
  Category: 2013/acs/acs1/pums, File Size: 386445 bytes, variables length: 511
  Category: 2014/acs/acs1/pums, File Size: 388257 bytes, variables length: 516
  Category: 2015/acs/acs1/pums, File Size: 388295 bytes, variables length: 516
  Category: 2016/acs/acs1/pums, File Size: 392403 bytes, variables length: 511
  Category: 2017/acs/acs1/pums, File Size: 393464 bytes, variables length: 511
  Category: 2018/acs/acs1/pums, File Size: 397426 bytes, variables length: 515
  Category: 2019/acs/acs1/pums, File Size: 399367 bytes, variables length: 518
  Category: 2021/acs/acs1/pums, File Size: 490389 bytes, variables length: 525
  Category: 2022/acs/acs1/pums, File Size: 500109 bytes, variables length: 525
  Category: 2023/acs/acs1/pums, File Size: 505144 bytes, variables length: 525
Dataset Name: acs/acs1
  Category: 2005/acs/acs1, File Size: 9955030 bytes, variables length: 26407
  Category: 2006/acs/acs1, File Size: 10378036 bytes, variables length: 27446
  Category: 2007/acs/acs1, File Size: 11041327 bytes, variables length: 29021
  Category: 2008/acs/acs1, File Size: 11265333 bytes, variables length: 29666
  Category: 2009/acs/acs1, File Size: 12682584 bytes, variables length: 33671
  Category: 2010/acs/acs1, File Size: 8910275 bytes, variables length: 34275
  Category: 2011/acs/acs1, File Size: 8957974 bytes, variables length: 34453
  Category: 2012/acs/acs1, File Size: 12979598 bytes, variables length: 34393
  Category: 2013/acs/acs1, File Size: 12339516 bytes, variables length: 32751
  Category: 2014/acs/acs1, File Size: 11949698 bytes, variables length: 31554
  Category: 2015/acs/acs1, File Size: 11980141 bytes, variables length: 31610
  Category: 2016/acs/acs1, File Size: 12001683 bytes, variables length: 31671
  Category: 2017/acs/acs1, File Size: 12731893 bytes, variables length: 33624
  Category: 2018/acs/acs1, File Size: 13379591 bytes, variables length: 35528
  Category: 2019/acs/acs1, File Size: 13473208 bytes, variables length: 35555
